ID,FirstName,LastName,TeamID,Age,Exp,Background,Attitude,Style,Salary,SalaryYears,Job,HOF,Team
498509,Joseph,Wilson,0,47,8,CollegeCoach,Stern,Conservative,3.5,0,Offensive Coordinator,False,N/A
498510,Erich,Simons,0,49,5,CollegeCoach,Volatile,Conservative,3.5,0,Offensive Coordinator,False,N/A
498511,Justin,Rubio,0,51,10,Player,Stern,Balanced,3.5,0,Offensive Coordinator,False,N/A
498512,Mitch,Hollis,0,48,4,PositionCoach,Professional,Conservative,3,0,Offensive Coordinator,False,N/A
498513,Philip,Goulet,0,43,0,CollegeCoach,Volatile,Conservative,4,0,Offensive Coordinator,False,N/A
498514,Ray,Latimer,0,43,5,ProCoach,Professional,Aggressive,5,0,Offensive Coordinator,False,N/A
498515,Joshua,Binder,0,46,3,CollegeCoach,Enthusiastic,Aggressive,5,0,Defensive Coordinator,False,N/A
498516,Zachary,Stewart,0,48,9,PositionCoach,Enthusiastic,Aggressive,2.5,0,Defensive Coordinator,False,N/A
498517,Christopher,Clanton,0,65,24,Player,Silent,Balanced,4.5,0,Defensive Coordinator,False,N/A
498518,Stan,Thompson,0,52,7,ProCoach,Silent,Conservative,2,0,Defensive Coordinator,False,N/A
498519,Peter,Phipps,0,43,5,ProCoach,Relaxed,Aggressive,3,0,Defensive Coordinator,False,N/A
498520,Steve,Whittaker,0,60,15,ProCoach,Professional,Balanced,1,0,Defensive Coordinator,False,N/A
498521,Alphonso,Bryan,0,57,13,CollegeCoach,Volatile,Balanced,3.5,0,Defensive Coordinator,False,N/A
498522,Eric,Briggs,0,44,5,CollegeCoach,Relaxed,Balanced,4.5,0,Defensive Coordinator,False,N/A
498523,Alonzo,Long,0,54,19,CollegeCoach,Relaxed,Balanced,5,0,Defensive Coordinator,False,N/A
498524,Bernard,Spencer,0,52,12,PositionCoach,Professional,Conservative,2,0,Defensive Coordinator,False,N/A
498525,Danny,Tibbetts,0,54,18,CollegeCoach,Professional,Aggressive,2,0,Defensive Coordinator,False,N/A
498526,Brett,Ward,0,51,8,ProCoach,Enthusiastic,Aggressive,2.5,0,Defensive Coordinator,False,N/A
498527,Hal,Langer,0,46,3,ProCoach,Enthusiastic,Conservative,3,0,Defensive Coordinator,False,N/A
498528,Jason,Carswell,0,51,13,PositionCoach,Professional,Aggressive,4,0,Defensive Coordinator,False,N/A
498529,John,Loper,0,48,4,PositionCoach,Volatile,Conservative,2,0,Defensive Coordinator,False,N/A
498530,Scott,Swanson,0,62,22,Player,Professional,Balanced,1,0,Defensive Coordinator,False,N/A
498531,James,Battaglia,0,44,7,CollegeCoach,Volatile,Aggressive,3.5,0,Defensive Coordinator,False,N/A
498532,Pedro,Hicks,0,44,1,Player,Enthusiastic,Balanced,3,0,Defensive Coordinator,False,N/A
498533,Jonas,Crouse,0,51,12,PositionCoach,Enthusiastic,Conservative,2.5,0,Defensive Coordinator,False,N/A
498534,Joseph,Vo,0,51,13,CollegeCoach,Relaxed,Aggressive,3.5,0,Defensive Coordinator,False,N/A
498535,Joseph,Morris,0,53,9,Player,Volatile,Conservative,1,0,Head Trainer,False,N/A
498536,Ronald,Meek,0,63,25,Player,Professional,Balanced,1.5,0,Head Trainer,False,N/A
498537,Samuel,Lloyd,0,46,7,PositionCoach,Relaxed,Conservative,1,0,Head Trainer,False,N/A
498538,Juan,Johnston,0,45,3,Player,Stern,Conservative,2,0,Head Trainer,False,N/A
498539,Mario,Dean,0,59,18,Player,Silent,Balanced,3,0,Head Trainer,False,N/A
498540,Carey,Bess,0,56,16,CollegeCoach,Volatile,Balanced,2,0,Head Trainer,False,N/A
498541,Tom,Peralta,0,44,2,PositionCoach,Volatile,Balanced,1.5,0,Head Trainer,False,N/A
498542,Jeramy,McCauley,0,44,2,PositionCoach,Enthusiastic,Aggressive,1,0,Head Trainer,False,N/A
498543,Bobby,Perry,0,51,13,CollegeCoach,Volatile,Conservative,2.5,0,Head Trainer,False,N/A
498544,Thad,Kauffman,0,48,8,ProCoach,Stern,Balanced,2.5,0,Head Trainer,False,N/A
498545,Jason,Montemayor,0,50,12,Player,Silent,Balanced,1,0,Head Trainer,False,N/A
498546,Gerald,Currier,0,43,2,PositionCoach,Enthusiastic,Conservative,1,0,Head Trainer,False,N/A
498547,Preston,Underhill,0,52,17,CollegeCoach,Silent,Balanced,1,0,Head Trainer,False,N/A
498548,Randy,Templeton,0,52,13,ProCoach,Silent,Conservative,1,0,Head Trainer,False,N/A
498549,Jonathan,Campbell,0,51,6,PositionCoach,Volatile,Conservative,2,0,Head Trainer,False,N/A
498550,Warner,Banks,0,49,9,PositionCoach,Volatile,Aggressive,1,0,Head Trainer,False,N/A
498551,James,Gale,0,51,16,ProCoach,Relaxed,Conservative,1,0,Head Trainer,False,N/A
498552,Jimmy,Ross,0,52,10,CollegeCoach,Relaxed,Balanced,2.5,0,Head Trainer,False,N/A
498553,Harry,Lopez,0,43,7,CollegeCoach,Stern,Balanced,1,0,Head Trainer,False,N/A
498554,Anthony,Barbee,0,47,12,Player,Silent,Balanced,1.5,0,Head Trainer,False,N/A
498555,Eric,Gallagher,0,66,26,CollegeCoach,Relaxed,Balanced,1,0,Head Scout,False,N/A
498556,Peter,Hanes,0,47,5,ProCoach,Silent,Balanced,1,0,Head Scout,False,N/A
498557,Richard,Allen,0,49,11,Player,Relaxed,Aggressive,1.5,0,Head Scout,False,N/A
498558,Jason,Tobias,0,44,1,Player,Stern,Aggressive,2.5,0,Head Scout,False,N/A
498559,Lawrence,Pruitt,0,56,21,Player,Relaxed,Aggressive,1,0,Head Scout,False,N/A
498560,Stephen,Rushing,0,52,17,CollegeCoach,Relaxed,Aggressive,1,0,Head Scout,False,N/A
498561,Todd,Trujillo,0,51,12,CollegeCoach,Volatile,Conservative,1.5,0,Head Scout,False,N/A
498562,Paul,Fournier,0,43,0,PositionCoach,Silent,Conservative,1,0,Head Scout,False,N/A
498563,Angel,Velazquez,0,52,15,CollegeCoach,Stern,Aggressive,3,0,Head Scout,False,N/A
498564,Steven,Hinton,0,54,12,CollegeCoach,Professional,Balanced,1,0,Head Scout,False,N/A
498565,Brian,Joiner,0,65,28,Player,Silent,Aggressive,1,0,Head Scout,False,N/A
498566,Daniel,Connor,0,62,27,CollegeCoach,Professional,Balanced,2,0,Head Scout,False,N/A
498567,Brian,Montoya,0,45,2,PositionCoach,Stern,Conservative,1,0,Head Scout,False,N/A
498568,Derrick,Fugate,0,47,10,PositionCoach,Enthusiastic,Balanced,1,0,Head Scout,False,N/A
498569,Franklin,Call,0,45,9,Player,Professional,Conservative,1,0,Head Scout,False,N/A
498570,Edward,Osborn,0,51,15,Player,Volatile,Aggressive,1,0,Head Scout,False,N/A
498571,Jerry,Castle,0,43,8,Player,Silent,Conservative,1,0,Head Scout,False,N/A
498572,Larry,Krieger,0,44,9,PositionCoach,Enthusiastic,Conservative,2,0,Head Scout,False,N/A
498573,Robert,Provost,0,43,0,CollegeCoach,Silent,Conservative,1,0,Head Scout,False,N/A
498574,Marlon,Hearn,0,52,15,CollegeCoach,Professional,Balanced,1,0,Head Scout,False,N/A
498575,Louis,Fielder,0,52,10,Player,Volatile,Aggressive,1,0,Head Recruiter,False,N/A
498576,Edward,Wells,0,43,8,Player,Stern,Balanced,2.5,0,Head Recruiter,False,N/A
498577,John,Chavez,0,44,9,ProCoach,Relaxed,Balanced,1,0,Head Recruiter,False,N/A
498578,Erick,Sherrod,0,52,8,CollegeCoach,Silent,Conservative,2.5,0,Head Recruiter,False,N/A
498579,Darin,Hitchcock,0,43,6,ProCoach,Professional,Aggressive,1,0,Head Recruiter,False,N/A
498580,David,Pleasant,0,51,10,PositionCoach,Professional,Balanced,2,0,Head Recruiter,False,N/A
498581,Omer,Roach,0,52,16,PositionCoach,Professional,Balanced,1,0,Head Recruiter,False,N/A
498582,Steve,Lopez,0,51,14,CollegeCoach,Volatile,Balanced,1,0,Head Recruiter,False,N/A
498583,Ricardo,Darby,0,48,5,PositionCoach,Volatile,Aggressive,1,0,Head Recruiter,False,N/A
498584,Don,Elliott,0,44,0,CollegeCoach,Relaxed,Aggressive,2.5,0,Head Recruiter,False,N/A
498585,Dewayne,Somers,0,52,7,Player,Enthusiastic,Conservative,2,0,Head Recruiter,False,N/A
498586,Evan,Lowery,0,43,3,PositionCoach,Stern,Conservative,1,0,Head Recruiter,False,N/A
498587,James,Godwin,0,49,14,PositionCoach,Professional,Aggressive,3,0,Head Recruiter,False,N/A
498588,David,Crum,0,52,7,CollegeCoach,Volatile,Conservative,1,0,Head Recruiter,False,N/A
498589,Paul,Toro,0,45,3,Player,Volatile,Balanced,2,0,Head Recruiter,False,N/A
498590,Jessie,Moffett,0,57,20,CollegeCoach,Enthusiastic,Balanced,1,0,Head Recruiter,False,N/A
498591,Clarence,Kuntz,0,45,9,Player,Silent,Balanced,1,0,Head Recruiter,False,N/A
498592,Matthew,Friedman,0,54,16,CollegeCoach,Volatile,Conservative,3,0,Head Recruiter,False,N/A
498593,Brandon,Quiroz,0,57,12,CollegeCoach,Enthusiastic,Aggressive,2.5,0,Head Recruiter,False,N/A
498594,Darryl,O'Brien,0,51,9,Player,Relaxed,Balanced,1.5,0,Head Recruiter,False,N/A
498595,Rodney,Skinner,0,43,2,CollegeCoach,Volatile,Conservative,1,0,Head Recruiter,False,N/A
498596,Kent,Snider,0,62,27,PositionCoach,Enthusiastic,Conservative,1,0,Head Recruiter,False,N/A
498597,Steven,Moore,0,47,12,PositionCoach,Professional,Balanced,1,0,Head Recruiter,False,N/A
498598,Joshua,Colvin,0,45,1,CollegeCoach,Stern,Aggressive,1,0,Head Recruiter,False,N/A
498599,Anthony,Hardesty,0,52,9,PositionCoach,Volatile,Conservative,1,0,Head Recruiter,False,N/A
498600,Napoleon,Bailey,0,59,23,CollegeCoach,Professional,Balanced,3,0,Head Recruiter,False,N/A
498601,Clint,Rivera,0,51,13,CollegeCoach,Stern,Aggressive,2.5,0,Head Recruiter,False,N/A
498602,George,Bayne,0,49,11,CollegeCoach,Enthusiastic,Balanced,1.5,0,Head Recruiter,False,N/A
498603,Paul,Calvin,0,58,14,Player,Stern,Conservative,1,0,Head Recruiter,False,N/A
498604,Terry,Saylor,0,52,15,ProCoach,Enthusiastic,Aggressive,1,0,Head Recruiter,False,N/A
498605,Charlie,Teal,0,43,1,PositionCoach,Silent,Conservative,1,0,Head Recruiter,False,N/A
498606,Henry,Villarreal,0,49,10,ProCoach,Enthusiastic,Conservative,1,0,Head Recruiter,False,N/A
498607,Angel,Mayfield,0,55,11,CollegeCoach,Professional,Balanced,1.5,0,Head Recruiter,False,N/A
498608,Robert,Castle,0,57,21,Player,Volatile,Balanced,1,0,Head Recruiter,False,N/A
498609,Anthony,Mathews,0,47,11,PositionCoach,Volatile,Conservative,1.5,0,Head Recruiter,False,N/A
498610,Calvin,Parsons,0,50,8,ProCoach,Relaxed,Aggressive,1,0,Head Recruiter,False,N/A
498611,Harold,Wolfe,0,52,17,ProCoach,Silent,Aggressive,1,0,Head Recruiter,False,N/A
498612,Clifton,Moon,0,46,7,PositionCoach,Enthusiastic,Aggressive,1,0,Head Recruiter,False,N/A
498613,Richard,Burkhart,0,54,12,CollegeCoach,Professional,Balanced,1,0,Head Recruiter,False,N/A
498614,Robert,Boone,0,52,17,ProCoach,Volatile,Conservative,1.5,0,Head Recruiter,False,N/A
498615,Russell,Mcmillen,0,51,11,CollegeCoach,Volatile,Balanced,1,0,QB Coach,False,N/A
498616,Robert,Watson,0,52,16,Player,Enthusiastic,Aggressive,1,0,QB Coach,False,N/A
498617,James,Curry,0,56,14,CollegeCoach,Enthusiastic,Aggressive,1,0,QB Coach,False,N/A
498618,Willie,Mcknight,0,54,15,ProCoach,Silent,Aggressive,1.5,0,QB Coach,False,N/A
498619,Homer,Hickman,0,56,18,PositionCoach,Professional,Conservative,1,0,QB Coach,False,N/A
498620,Paul,Sawyers,0,60,23,Player,Stern,Conservative,1,0,QB Coach,False,N/A
498621,Russell,Bingham,0,52,17,PositionCoach,Relaxed,Aggressive,1,0,QB Coach,False,N/A
498622,Ira,Palumbo,0,52,12,CollegeCoach,Volatile,Balanced,1,0,QB Coach,False,N/A
498623,Justin,Wilcox,0,65,24,CollegeCoach,Relaxed,Aggressive,1,0,QB Coach,False,N/A
498624,Randolph,McCarty,0,44,1,CollegeCoach,Silent,Conservative,1,0,QB Coach,False,N/A
498625,Curtis,Mclaughlin,0,49,9,PositionCoach,Professional,Conservative,1,0,QB Coach,False,N/A
498626,Robert,Brogan,0,58,14,ProCoach,Enthusiastic,Conservative,1,0,QB Coach,False,N/A
498627,Dan,Potts,0,44,8,CollegeCoach,Relaxed,Aggressive,1,0,QB Coach,False,N/A
498628,Ronald,Kirchner,0,43,4,Player,Volatile,Conservative,1,0,QB Coach,False,N/A
498629,Chong,Adkins,0,55,14,ProCoach,Relaxed,Balanced,1,0,QB Coach,False,N/A
498630,William,Minter,0,48,12,ProCoach,Relaxed,Aggressive,1,0,QB Coach,False,N/A
498631,Neil,McCormick,0,51,6,ProCoach,Volatile,Balanced,1.5,0,QB Coach,False,N/A
498632,Bernard,May,0,46,11,ProCoach,Professional,Conservative,1.5,0,QB Coach,False,N/A
498633,Jose,Danner,0,64,24,Player,Volatile,Balanced,1,0,QB Coach,False,N/A
498634,Dennis,Elizondo,0,52,10,CollegeCoach,Professional,Conservative,1,0,QB Coach,False,N/A
498635,Roy,Moen,0,43,0,PositionCoach,Silent,Balanced,1,0,RB and Receivers Coach,False,N/A
498636,Mario,Phipps,0,58,15,PositionCoach,Relaxed,Conservative,1,0,RB and Receivers Coach,False,N/A
498637,Joseph,Swearingen,0,47,2,CollegeCoach,Professional,Balanced,1.5,0,RB and Receivers Coach,False,N/A
498638,Jeremy,Corcoran,0,46,1,CollegeCoach,Volatile,Aggressive,1,0,RB and Receivers Coach,False,N/A
498639,Robert,Howell,0,44,0,PositionCoach,Stern,Conservative,1,0,RB and Receivers Coach,False,N/A
498640,William,Malcolm,0,51,15,CollegeCoach,Volatile,Aggressive,1,0,RB and Receivers Coach,False,N/A
498641,Christopher,Schulz,0,52,15,PositionCoach,Silent,Aggressive,1,0,RB and Receivers Coach,False,N/A
498642,Garfield,Paxton,0,52,17,PositionCoach,Professional,Conservative,1,0,RB and Receivers Coach,False,N/A
498643,Rodney,Rodriquez,0,44,0,CollegeCoach,Volatile,Conservative,1,0,RB and Receivers Coach,False,N/A
498644,Alden,Figueroa,0,56,19,Player,Silent,Aggressive,1,0,RB and Receivers Coach,False,N/A
498645,Nicholas,Dancy,0,43,8,Player,Silent,Conservative,1,0,RB and Receivers Coach,False,N/A
498646,Edward,Jasper,0,50,6,PositionCoach,Silent,Conservative,1,0,RB and Receivers Coach,False,N/A
498647,Javier,Smalley,0,50,13,PositionCoach,Professional,Conservative,1,0,RB and Receivers Coach,False,N/A
498648,Earl,Bennett,0,67,23,PositionCoach,Relaxed,Conservative,1,0,RB and Receivers Coach,False,N/A
498649,John,Ramirez,0,49,12,PositionCoach,Silent,Aggressive,1,0,RB and Receivers Coach,False,N/A
498650,Barry,Frantz,0,59,15,PositionCoach,Enthusiastic,Conservative,1,0,RB and Receivers Coach,False,N/A
498651,Scott,Cook,0,48,11,PositionCoach,Professional,Conservative,1,0,RB and Receivers Coach,False,N/A
498652,Walter,Winter,0,50,7,ProCoach,Silent,Conservative,1,0,RB and Receivers Coach,False,N/A
498653,Andrew,Gale,0,52,8,CollegeCoach,Silent,Balanced,1,0,RB and Receivers Coach,False,N/A
498654,Zachary,Neal,0,45,2,PositionCoach,Silent,Aggressive,1,0,RB and Receivers Coach,False,N/A
498655,James,Merritt,0,60,24,CollegeCoach,Enthusiastic,Conservative,1,0,Special Teams Coach,False,N/A
498656,Frank,Rowland,0,52,13,ProCoach,Stern,Balanced,1,0,Special Teams Coach,False,N/A
498657,Jeffrey,Franklin,0,55,17,Player,Relaxed,Aggressive,1,0,Special Teams Coach,False,N/A
498658,Paul,Williams,0,43,0,CollegeCoach,Enthusiastic,Aggressive,1,0,Special Teams Coach,False,N/A
498659,Eduardo,Upchurch,0,47,4,PositionCoach,Enthusiastic,Balanced,1,0,Special Teams Coach,False,N/A
498660,James,Hardy,0,60,19,Player,Enthusiastic,Aggressive,1,0,Special Teams Coach,False,N/A
498661,Richard,Dickey,0,47,6,PositionCoach,Enthusiastic,Aggressive,1,0,Special Teams Coach,False,N/A
498662,Leo,Vogt,0,43,5,CollegeCoach,Stern,Balanced,1,0,Special Teams Coach,False,N/A
498663,Chad,Summers,0,52,14,PositionCoach,Stern,Balanced,1,0,Special Teams Coach,False,N/A
498664,David,Pressley,0,52,13,Player,Silent,Aggressive,1,0,Special Teams Coach,False,N/A
498665,Lynn,Merriman,0,51,13,Player,Relaxed,Balanced,1,0,Special Teams Coach,False,N/A
498666,Lonnie,Rohr,0,44,7,PositionCoach,Volatile,Conservative,1,0,Special Teams Coach,False,N/A
498667,Richard,Pool,0,43,4,CollegeCoach,Stern,Balanced,1,0,Special Teams Coach,False,N/A
498668,Wayne,Sowers,0,43,5,CollegeCoach,Relaxed,Aggressive,1,0,Special Teams Coach,False,N/A
498669,Kelly,Boggs,0,52,13,Player,Silent,Conservative,1,0,Special Teams Coach,False,N/A
498670,John,Roman,0,51,10,ProCoach,Silent,Balanced,1,0,Special Teams Coach,False,N/A
498671,Jeremy,Batson,0,47,8,PositionCoach,Silent,Aggressive,1,0,Special Teams Coach,False,N/A
498672,Charles,Parks,0,51,13,CollegeCoach,Silent,Aggressive,1,0,Special Teams Coach,False,N/A
498673,Walter,Stauffer,0,52,8,ProCoach,Professional,Conservative,1,0,Special Teams Coach,False,N/A
498674,Allen,Locke,0,66,21,PositionCoach,Enthusiastic,Balanced,1,0,Special Teams Coach,False,N/A
498675,Pedro,Peterson,0,49,14,PositionCoach,Professional,Aggressive,1,0,OL Coach,False,N/A
498676,Clifton,Mancuso,0,51,10,PositionCoach,Volatile,Balanced,1,0,OL Coach,False,N/A
498677,Brian,Williams,0,51,14,CollegeCoach,Stern,Conservative,1,0,OL Coach,False,N/A
498678,Phillip,Roberson,0,43,0,Player,Professional,Balanced,1,0,OL Coach,False,N/A
498679,John,Mcgowan,0,68,31,ProCoach,Stern,Conservative,1,0,OL Coach,False,N/A
498680,Rudolf,Moll,0,51,13,ProCoach,Enthusiastic,Balanced,1,0,OL Coach,False,N/A
498681,Harvey,Danner,0,52,16,PositionCoach,Stern,Aggressive,1,0,OL Coach,False,N/A
498682,Johnathon,Land,0,49,11,PositionCoach,Relaxed,Balanced,1.5,0,OL Coach,False,N/A
498683,Alexander,Brown,0,52,13,CollegeCoach,Silent,Aggressive,1,0,OL Coach,False,N/A
498684,Stephen,Hendricks,0,51,12,PositionCoach,Silent,Conservative,1,0,OL Coach,False,N/A
498685,Luke,Jones,0,45,3,PositionCoach,Enthusiastic,Conservative,1.5,0,OL Coach,False,N/A
498686,Hong,Tyler,0,52,12,CollegeCoach,Volatile,Balanced,1,0,OL Coach,False,N/A
498687,Ronald,Osborne,0,44,5,CollegeCoach,Professional,Balanced,1,0,OL Coach,False,N/A
498688,Robert,Delacruz,0,51,13,ProCoach,Stern,Conservative,1,0,OL Coach,False,N/A
498689,James,Romano,0,52,13,CollegeCoach,Stern,Aggressive,1,0,OL Coach,False,N/A
498690,Phillip,Trent,0,56,15,ProCoach,Professional,Conservative,1,0,OL Coach,False,N/A
498691,Andrew,Minter,0,58,22,CollegeCoach,Enthusiastic,Balanced,1.5,0,OL Coach,False,N/A
498692,David,Coppola,0,47,3,ProCoach,Professional,Aggressive,1,0,OL Coach,False,N/A
498693,Sidney,Gay,0,53,12,ProCoach,Relaxed,Balanced,1,0,OL Coach,False,N/A
498694,Alfonso,Bowman,0,46,11,CollegeCoach,Silent,Balanced,1,0,OL Coach,False,N/A
498695,Francis,Dawkins,0,52,7,PositionCoach,Relaxed,Balanced,1,0,DL Coach,False,N/A
498696,Chris,Fajardo,0,51,8,PositionCoach,Relaxed,Balanced,1,0,DL Coach,False,N/A
498697,Fred,Larson,0,43,0,PositionCoach,Volatile,Conservative,1,0,DL Coach,False,N/A
498698,Raymond,Burns,0,52,15,CollegeCoach,Silent,Balanced,1,0,DL Coach,False,N/A
498699,Mark,Flannery,0,48,3,Player,Relaxed,Aggressive,1.5,0,DL Coach,False,N/A
498700,Bobby,Carroll,0,45,4,Player,Professional,Conservative,1,0,DL Coach,False,N/A
498701,Robert,Cowart,0,59,24,CollegeCoach,Silent,Balanced,1,0,DL Coach,False,N/A
498702,Lawrence,Bolden,0,44,4,Player,Enthusiastic,Aggressive,1,0,DL Coach,False,N/A
498703,Jason,Carney,0,43,0,Player,Silent,Aggressive,1,0,DL Coach,False,N/A
498704,Robert,Horton,0,52,7,Player,Stern,Aggressive,1,0,DL Coach,False,N/A
498705,Dustin,Shepherd,0,43,8,Player,Professional,Aggressive,1,0,DL Coach,False,N/A
498706,Alva,Palmer,0,43,4,PositionCoach,Volatile,Aggressive,1,0,DL Coach,False,N/A
498707,Paul,Clark,0,48,3,ProCoach,Silent,Conservative,1,0,DL Coach,False,N/A
498708,Harry,Hillard,0,52,16,CollegeCoach,Relaxed,Balanced,1,0,DL Coach,False,N/A
498709,Terrell,Lachance,0,44,0,ProCoach,Silent,Balanced,1,0,DL Coach,False,N/A
498710,James,Sutherland,0,47,8,CollegeCoach,Enthusiastic,Conservative,1,0,DL Coach,False,N/A
498711,Eusebio,Browne,0,52,7,ProCoach,Stern,Aggressive,1,0,DL Coach,False,N/A
498712,Silas,Anderson,0,52,17,CollegeCoach,Enthusiastic,Balanced,1,0,DL Coach,False,N/A
498713,Tony,Charles,0,53,8,PositionCoach,Enthusiastic,Balanced,1,0,DL Coach,False,N/A
498714,Robert,Pogue,0,45,0,ProCoach,Relaxed,Aggressive,1,0,DL Coach,False,N/A
498715,John,Castillo,0,43,8,CollegeCoach,Stern,Conservative,1,0,LB Coach,False,N/A
498716,Ronald,Upchurch,0,50,13,PositionCoach,Volatile,Balanced,1,0,LB Coach,False,N/A
498717,Michael,Briggs,0,56,21,Player,Volatile,Aggressive,1,0,LB Coach,False,N/A
498718,Daniel,Lindsay,0,50,8,Player,Professional,Aggressive,1,0,LB Coach,False,N/A
498719,Terrance,Robinson,0,52,9,ProCoach,Professional,Balanced,1,0,LB Coach,False,N/A
498720,Bryan,Anderson,0,59,18,Player,Enthusiastic,Aggressive,1,0,LB Coach,False,N/A
498721,Larry,Rucker,0,46,9,CollegeCoach,Silent,Conservative,1.5,0,LB Coach,False,N/A
498722,Michael,Wooley,0,57,15,CollegeCoach,Silent,Conservative,1.5,0,LB Coach,False,N/A
498723,Ismael,Hale,0,52,10,CollegeCoach,Enthusiastic,Aggressive,1,0,LB Coach,False,N/A
498724,Mark,Raley,0,51,7,ProCoach,Relaxed,Aggressive,1.5,0,LB Coach,False,N/A
498725,Louis,Robles,0,58,13,ProCoach,Relaxed,Balanced,1,0,LB Coach,False,N/A
498726,Corey,Fitzgerald,0,57,22,PositionCoach,Enthusiastic,Aggressive,1,0,LB Coach,False,N/A
498727,Thomas,Vandyke,0,68,23,ProCoach,Professional,Conservative,1,0,LB Coach,False,N/A
498728,Kenny,Slade,0,50,12,PositionCoach,Silent,Conservative,1,0,LB Coach,False,N/A
498729,Vaughn,Hinton,0,47,5,CollegeCoach,Stern,Aggressive,1,0,LB Coach,False,N/A
498730,Donald,Phillips,0,52,16,PositionCoach,Stern,Aggressive,1,0,LB Coach,False,N/A
498731,Robert,Jean,0,52,12,CollegeCoach,Relaxed,Conservative,1.5,0,LB Coach,False,N/A
498732,Christopher,Bowling,0,51,11,PositionCoach,Relaxed,Conservative,1,0,LB Coach,False,N/A
498733,John,Burr,0,52,12,CollegeCoach,Silent,Balanced,1,0,LB Coach,False,N/A
498734,Jacob,Hutchens,0,56,16,ProCoach,Enthusiastic,Conservative,1.5,0,LB Coach,False,N/A
498735,Tyler,Baker,0,44,4,ProCoach,Volatile,Balanced,1,0,DB Coach,False,N/A
498736,Ernest,Mercer,0,45,2,PositionCoach,Professional,Balanced,1,0,DB Coach,False,N/A
498737,Rudolf,Jones,0,59,17,CollegeCoach,Professional,Conservative,1,0,DB Coach,False,N/A
498738,Michael,White,0,59,20,CollegeCoach,Relaxed,Balanced,1,0,DB Coach,False,N/A
498739,Ronald,Rice,0,58,23,Player,Stern,Aggressive,1,0,DB Coach,False,N/A
498740,David,Caldwell,0,45,6,ProCoach,Stern,Balanced,1,0,DB Coach,False,N/A
498741,Joseph,Boyles,0,50,8,CollegeCoach,Stern,Balanced,1,0,DB Coach,False,N/A
498742,Darrell,Blake,0,52,16,PositionCoach,Enthusiastic,Aggressive,1,0,DB Coach,False,N/A
498743,Jose,Holland,0,53,17,Player,Relaxed,Balanced,1,0,DB Coach,False,N/A
498744,Michael,Garrison,0,45,2,CollegeCoach,Volatile,Conservative,1,0,DB Coach,False,N/A
498745,Andy,Heard,0,52,8,PositionCoach,Enthusiastic,Balanced,1,0,DB Coach,False,N/A
498746,Burton,Andrews,0,43,4,ProCoach,Enthusiastic,Aggressive,1,0,DB Coach,False,N/A
498747,Robert,Culbertson,0,48,5,Player,Stern,Conservative,1,0,DB Coach,False,N/A
498748,William,Owens,0,52,10,Player,Silent,Balanced,1.5,0,DB Coach,False,N/A
498749,Carl,Lynch,0,56,20,PositionCoach,Silent,Conservative,1,0,DB Coach,False,N/A
498750,Jose,Leahy,0,47,3,PositionCoach,Relaxed,Conservative,1,0,DB Coach,False,N/A
498751,Harry,Urbina,0,58,22,ProCoach,Relaxed,Balanced,1,0,DB Coach,False,N/A
498752,Robert,Lawrence,0,43,6,PositionCoach,Stern,Balanced,1,0,DB Coach,False,N/A
498753,Maurice,Davis,0,51,6,Player,Silent,Aggressive,1,0,DB Coach,False,N/A
498754,Robert,Carswell,0,62,20,ProCoach,Stern,Balanced,1,0,DB Coach,False,N/A
